5.3306 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.3318 	INFO 	Loaded monitor calibration from ['2025_01_25 22:17']
5.5314 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7d6264cbe0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7d6264caf0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f7d6267a640>, multiSample=False, name='window1', numSamples=2, pos=[1320.0, 420.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.5315 	EXP 	window1: backgroundImage = ''
5.5315 	EXP 	window1: backgroundFit = 'none'
5.5508 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5517 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5549 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5564 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5574 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5582 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5603 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5622 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5642 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5650 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5661 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5668 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5677 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5686 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5703 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5708 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5719 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5724 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5727 	DEBUG 	Uploading Texture Font fontname to graphics card
5.5767 	DEBUG 	Upload of Texture Font fontname complete
5.5829 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5839 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5848 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.5851 	DEBUG 	Uploading Texture Font fontname to graphics card
5.5876 	DEBUG 	Upload of Texture Font fontname complete
5.5894 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
5.5894 	EXP 	window1: recordFrameIntervals = False
5.7923 	EXP 	window1: recordFrameIntervals = True
6.6266 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.6377 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6389 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6405 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6425 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6443 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6463 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6472 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6489 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6528 	DEBUG 	Uploading Texture Font fontname to graphics card
6.6569 	DEBUG 	Upload of Texture Font fontname complete
6.6834 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
10.2947 	INFO 	keyboard.Keyboard is using iohub backend.
10.2948 	INFO 	keyboard.Keyboard is using iohub backend.
10.2948 	EXP 	tilt_staircase: status = STARTED
10.3006 	EXP 	Created surround = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='surround', opacity=1, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([7., 7.]), size=array([0.75, 0.75]), tex='sin', texRes=128.0, units='height', win=Window(...))
10.3020 	EXP 	Created center = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='center', opacity=1, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([2., 2.]), size=array([0.3, 0.3]), tex='sin', texRes=128.0, units='height', win=Window(...))
10.3077 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
