86.0270 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
86.0343 	INFO 	Loaded monitor calibration from ['2025_01_25 22:17']
86.3066 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f80ca685ca0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f80ca685be0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f80ca6b36a0>, multiSample=False, name='window1', numSamples=2, pos=[1320.0, 420.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
86.3067 	EXP 	window1: backgroundImage = ''
86.3067 	EXP 	window1: backgroundFit = 'none'
86.3218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3237 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3247 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3257 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3262 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3269 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3279 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3285 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3290 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3298 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3306 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3313 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3321 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3327 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3335 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3343 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3348 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3353 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3363 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3368 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3370 	DEBUG 	Uploading Texture Font fontname to graphics card
86.3457 	DEBUG 	Upload of Texture Font fontname complete
86.3515 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3535 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
86.3537 	DEBUG 	Uploading Texture Font fontname to graphics card
86.3556 	DEBUG 	Upload of Texture Font fontname complete
86.3572 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
86.3572 	EXP 	window1: recordFrameIntervals = False
86.6281 	EXP 	window1: recordFrameIntervals = True
87.4620 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

87.4802 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4816 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4832 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4873 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4891 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4901 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4917 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4936 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4953 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
87.4957 	DEBUG 	Uploading Texture Font fontname to graphics card
87.5005 	DEBUG 	Upload of Texture Font fontname complete
87.5271 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
91.3650 	INFO 	keyboard.Keyboard is using iohub backend.
91.3651 	INFO 	keyboard.Keyboard is using iohub backend.
91.3651 	EXP 	tilt_staircase: status = STARTED
91.3712 	EXP 	Created surround = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='surround', opacity=1, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([7., 7.]), size=array([0.75, 0.75]), tex='sin', texRes=128.0, units='height', win=Window(...))
91.3726 	EXP 	Created center = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='center', opacity=1, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([2., 2.]), size=array([0.3, 0.3]), tex='sin', texRes=128.0, units='height', win=Window(...))
91.4022 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
