15.0480 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
15.0494 	INFO 	Loaded monitor calibration from ['2025_01_25 22:17']
15.2615 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fba42155b50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fba42155a60>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fba421815e0>, multiSample=False, name='window1', numSamples=2, pos=[1320.0, 420.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.2615 	EXP 	window1: backgroundImage = ''
15.2615 	EXP 	window1: backgroundFit = 'none'
15.2705 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2712 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2722 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2732 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2743 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2749 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2756 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2765 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2768 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2772 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2779 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2786 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2792 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2799 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2804 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2812 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2819 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2824 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2829 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2837 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2842 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2844 	DEBUG 	Uploading Texture Font fontname to graphics card
15.2879 	DEBUG 	Upload of Texture Font fontname complete
15.2933 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2942 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
