17.5343 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
17.5409 	INFO 	Loaded monitor calibration from ['2025_01_25 22:17']
17.8260 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe1e4102ca0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe1e4102bb0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fe1e4132730>, multiSample=False, name='window1', numSamples=2, pos=[1320.0, 420.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.8261 	EXP 	window1: backgroundImage = ''
17.8261 	EXP 	window1: backgroundFit = 'none'
17.8417 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8426 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8434 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8444 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8453 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8459 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8467 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8482 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8495 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8503 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8510 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8517 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8541 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8546 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8552 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8562 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8567 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8570 	DEBUG 	Uploading Texture Font fontname to graphics card
17.8607 	DEBUG 	Upload of Texture Font fontname complete
17.8664 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8685 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8687 	DEBUG 	Uploading Texture Font fontname to graphics card
17.8706 	DEBUG 	Upload of Texture Font fontname complete
17.8723 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
17.8723 	EXP 	window1: recordFrameIntervals = False
18.1352 	EXP 	window1: recordFrameIntervals = True
18.9733 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.9827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9837 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9850 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9866 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9881 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9896 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9904 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9917 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9931 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9944 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.9947 	DEBUG 	Uploading Texture Font fontname to graphics card
18.9983 	DEBUG 	Upload of Texture Font fontname complete
19.0716 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
28.5303 	INFO 	keyboard.Keyboard is using iohub backend.
28.5303 	INFO 	keyboard.Keyboard is using iohub backend.
28.5304 	EXP 	tilt_staircase: status = STARTED
28.5364 	EXP 	Created surround = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='surround', opacity=1, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([7., 7.]), size=array([0.75, 0.75]), tex='sin', texRes=128.0, units='height', win=Window(...))
28.5381 	EXP 	Created center = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='center', opacity=1, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([2., 2.]), size=array([0.3, 0.3]), tex='sin', texRes=128.0, units='height', win=Window(...))
28.5627 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.1179 	INFO 	Keyboard events cleared
0.1177 	WARNING 	t of last frame was 114.52ms (=1/8)
0.1177 	EXP 	surround: ori = 50.0
0.1177 	EXP 	center: ori = 20.0
0.1177 	EXP 	text: height = 0.05
0.1177 	EXP 	text: height = 0.05
0.1177 	EXP 	text: height = 0.05
0.1177 	EXP 	text: text = 20.0
0.1177 	EXP 	surround: autoDraw = True
0.1177 	EXP 	center: autoDraw = True
0.1177 	EXP 	text: autoDraw = True
0.1177 	EXP 	surround: tex = 'sin'
0.1177 	EXP 	center: tex = 'sin'
8.6557 	DATA 	Keypress: right
8.6583 	WARNING 	t of last frame was 123.94ms (=1/8)
8.6679 	INFO 	Keyboard events cleared
8.6676 	EXP 	surround: autoDraw = False
8.6676 	EXP 	center: autoDraw = False
8.6676 	EXP 	text: autoDraw = False
8.6676 	EXP 	surround: ori = 55.0
8.6676 	EXP 	center: ori = 25.0
8.6676 	EXP 	text: height = 0.05
8.6676 	EXP 	text: height = 0.05
8.6676 	EXP 	text: height = 0.05
8.6676 	EXP 	text: text = 25.0
8.6676 	EXP 	surround: autoDraw = True
8.6676 	EXP 	center: autoDraw = True
8.6676 	EXP 	text: autoDraw = True
11.5481 	WARNING 	t of last frame was 29.37ms (=1/34)
11.5733 	WARNING 	t of last frame was 25.14ms (=1/39)
12.7118 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
55.7484 	DATA 	Keypress: left
55.7525 	INFO 	Keyboard events cleared
55.7523 	EXP 	surround: autoDraw = False
55.7523 	EXP 	center: autoDraw = False
55.7523 	EXP 	text: autoDraw = False
55.7523 	EXP 	surround: ori = 60.0
55.7523 	EXP 	center: ori = 30.0
55.7523 	EXP 	text: height = 0.05
55.7523 	EXP 	text: height = 0.05
55.7523 	EXP 	text: height = 0.05
55.7523 	EXP 	text: text = 30.0
55.7523 	EXP 	surround: autoDraw = True
55.7523 	EXP 	center: autoDraw = True
55.7523 	EXP 	text: autoDraw = True
56.6666 	DATA 	Keypress: left
56.6698 	INFO 	Keyboard events cleared
56.6695 	EXP 	surround: autoDraw = False
56.6695 	EXP 	center: autoDraw = False
56.6695 	EXP 	text: autoDraw = False
56.6695 	EXP 	surround: ori = 60.0
56.6695 	EXP 	center: ori = 30.0
56.6695 	EXP 	text: height = 0.05
56.6695 	EXP 	text: height = 0.05
56.6695 	EXP 	text: height = 0.05
56.6695 	EXP 	text: text = 30.0
56.6695 	EXP 	surround: autoDraw = True
56.6695 	EXP 	center: autoDraw = True
56.6695 	EXP 	text: autoDraw = True
56.9289 	DATA 	Keypress: right
56.9365 	INFO 	Keyboard events cleared
56.9362 	EXP 	surround: autoDraw = False
56.9362 	EXP 	center: autoDraw = False
56.9362 	EXP 	text: autoDraw = False
56.9362 	EXP 	surround: ori = 60.0
56.9362 	EXP 	center: ori = 30.0
56.9362 	EXP 	text: height = 0.05
56.9362 	EXP 	text: height = 0.05
56.9362 	EXP 	text: height = 0.05
56.9362 	EXP 	text: text = 30.0
56.9362 	EXP 	surround: autoDraw = True
56.9362 	EXP 	center: autoDraw = True
56.9362 	EXP 	text: autoDraw = True
57.0966 	DATA 	Keypress: left
57.1032 	INFO 	Keyboard events cleared
57.1029 	EXP 	surround: autoDraw = False
57.1029 	EXP 	center: autoDraw = False
57.1029 	EXP 	text: autoDraw = False
57.1029 	EXP 	surround: ori = 60.0
57.1029 	EXP 	center: ori = 30.0
57.1029 	EXP 	text: height = 0.05
57.1029 	EXP 	text: height = 0.05
57.1029 	EXP 	text: height = 0.05
57.1029 	EXP 	text: text = 30.0
57.1029 	EXP 	surround: autoDraw = True
57.1029 	EXP 	center: autoDraw = True
57.1029 	EXP 	text: autoDraw = True
57.2263 	DATA 	Keypress: right
57.2278 	INFO 	Keyboard events cleared
57.2276 	EXP 	surround: autoDraw = False
57.2276 	EXP 	center: autoDraw = False
57.2276 	EXP 	text: autoDraw = False
57.2276 	EXP 	surround: ori = 60.0
57.2276 	EXP 	center: ori = 30.0
57.2276 	EXP 	text: height = 0.05
57.2276 	EXP 	text: height = 0.05
57.2276 	EXP 	text: height = 0.05
57.2276 	EXP 	text: text = 30.0
57.2276 	EXP 	surround: autoDraw = True
57.2276 	EXP 	center: autoDraw = True
57.2276 	EXP 	text: autoDraw = True
57.3419 	DATA 	Keypress: left
57.3433 	INFO 	Keyboard events cleared
57.3431 	EXP 	surround: autoDraw = False
57.3431 	EXP 	center: autoDraw = False
57.3431 	EXP 	text: autoDraw = False
57.3431 	EXP 	surround: ori = 60.0
57.3431 	EXP 	center: ori = 30.0
57.3431 	EXP 	text: height = 0.05
57.3431 	EXP 	text: height = 0.05
57.3431 	EXP 	text: height = 0.05
57.3431 	EXP 	text: text = 30.0
57.3431 	EXP 	surround: autoDraw = True
57.3431 	EXP 	center: autoDraw = True
57.3431 	EXP 	text: autoDraw = True
57.4422 	DATA 	Keypress: right
57.4436 	INFO 	Keyboard events cleared
57.4434 	EXP 	surround: autoDraw = False
57.4434 	EXP 	center: autoDraw = False
57.4434 	EXP 	text: autoDraw = False
57.4434 	EXP 	surround: ori = 60.0
57.4434 	EXP 	center: ori = 30.0
57.4434 	EXP 	text: height = 0.05
57.4434 	EXP 	text: height = 0.05
57.4434 	EXP 	text: height = 0.05
57.4434 	EXP 	text: text = 30.0
57.4434 	EXP 	surround: autoDraw = True
57.4434 	EXP 	center: autoDraw = True
57.4434 	EXP 	text: autoDraw = True
57.5759 	DATA 	Keypress: left
57.5776 	INFO 	Keyboard events cleared
57.5774 	EXP 	surround: autoDraw = False
57.5774 	EXP 	center: autoDraw = False
57.5774 	EXP 	text: autoDraw = False
57.5774 	EXP 	surround: ori = 60.0
57.5774 	EXP 	center: ori = 30.0
57.5774 	EXP 	text: height = 0.05
57.5774 	EXP 	text: height = 0.05
57.5774 	EXP 	text: height = 0.05
57.5774 	EXP 	text: text = 30.0
57.5774 	EXP 	surround: autoDraw = True
57.5774 	EXP 	center: autoDraw = True
57.5774 	EXP 	text: autoDraw = True
57.6591 	DATA 	Keypress: right
57.6605 	INFO 	Keyboard events cleared
57.6603 	EXP 	surround: autoDraw = False
57.6603 	EXP 	center: autoDraw = False
57.6603 	EXP 	text: autoDraw = False
57.6603 	EXP 	surround: ori = 60.0
57.6603 	EXP 	center: ori = 30.0
57.6603 	EXP 	text: height = 0.05
57.6603 	EXP 	text: height = 0.05
57.6603 	EXP 	text: height = 0.05
57.6603 	EXP 	text: text = 30.0
57.6603 	EXP 	surround: autoDraw = True
57.6603 	EXP 	center: autoDraw = True
57.6603 	EXP 	text: autoDraw = True
57.9413 	DATA 	Keypress: escape
58.0730 	EXP 	tilt_staircase: status = STOPPED
58.0746 	EXP 	surround: autoDraw = False
58.0746 	EXP 	center: autoDraw = False
58.0746 	EXP 	text: autoDraw = False
58.0760 	EXP 	tilt_staircase: status = STOPPED
58.0801 	INFO 	saved data to '/Users/bwinsto2/Downloads/data/066414_tilt_staircase_2025-08-11_13h53.48.326.csv'
58.0808 	INFO 	saved data to /Users/bwinsto2/Downloads/data/066414_tilt_staircase_2025-08-11_13h53.48.326.psydat
58.2634 	DEBUG 	Saving data for tilt_staircase ExperimentHandler
