15.4535 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
15.4612 	INFO 	Loaded monitor calibration from ['2025_08_13 14:32']
15.7302 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff59bc90bb0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff59bc90ac0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff59b9d2610>, multiSample=False, name='window1', numSamples=2, pos=[320.0, 150.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.7302 	EXP 	window1: backgroundImage = ''
15.7303 	EXP 	window1: backgroundFit = 'none'
15.7432 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7440 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7448 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7456 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7465 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7470 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7486 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7489 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7492 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7505 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7511 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7517 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7530 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7537 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7541 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7554 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7558 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7560 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7598 	DEBUG 	Upload of Texture Font fontname complete
15.7662 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7672 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7681 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7684 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7708 	DEBUG 	Upload of Texture Font fontname complete
15.7727 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.7727 	EXP 	window1: recordFrameIntervals = False
15.9896 	EXP 	window1: recordFrameIntervals = True
16.8447 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

16.8551 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8564 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8601 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8618 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8638 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8646 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8661 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8680 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8697 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.8701 	DEBUG 	Uploading Texture Font fontname to graphics card
16.8744 	DEBUG 	Upload of Texture Font fontname complete
16.9582 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
24.5900 	INFO 	keyboard.Keyboard is using iohub backend.
24.5901 	INFO 	keyboard.Keyboard is using iohub backend.
24.5901 	INFO 	keyboard.Keyboard is using iohub backend.
24.5901 	INFO 	keyboard.Keyboard is using iohub backend.
24.5901 	INFO 	keyboard.Keyboard is using iohub backend.
24.5902 	INFO 	keyboard.Keyboard is using iohub backend.
24.5902 	INFO 	keyboard.Keyboard is using iohub backend.
24.5902 	INFO 	keyboard.Keyboard is using iohub backend.
24.5902 	INFO 	keyboard.Keyboard is using iohub backend.
24.5903 	INFO 	keyboard.Keyboard is using iohub backend.
24.5903 	INFO 	keyboard.Keyboard is using iohub backend.
24.5903 	EXP 	tilt_mocs: status = STARTED
24.7418 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
24.7462 	EXP 	Created surround_practice_3 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='surround_practice_3', opacity=1, ori=15.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([2.5, 2.5]), size=array([6., 6.]), tex='sin', texRes=128.0, units='cm', win=Window(...))
24.7481 	EXP 	Created center_practice_3 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([0.2, 0.2, 0.2]), colorSpace='rgb', contrast=0.2, depth=-2.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='center_practice_3', opacity=1, ori=15.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([2.5, 2.5]), size=array([2., 2.]), tex='sin', texRes=128.0, units='cm', win=Window(...))
24.7497 	EXP 	Created surround_practice_4 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='surround_practice_4', opacity=1, ori=15.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([14., 14.]), size=array([0.9, 0.9]), tex='sin', texRes=128.0, units='height', win=Window(...))
24.7512 	EXP 	Created center_practice_4 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([0.2, 0.2, 0.2]), colorSpace='rgb', contrast=0.2, depth=-2.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='center_practice_4', opacity=1, ori=15.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([5., 5.]), size=array([0.3, 0.3]), tex='sin', texRes=128.0, units='height', win=Window(...))
24.7587 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
24.7602 	EXP 	Created surround_practice = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([0.2, 0.2, 0.2]), colorSpace='rgb', contrast=0.2, depth=-1.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='surround_practice', opacity=1, ori=1.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex='sin', texRes=128.0, units='cm', win=Window(...))
24.7617 	EXP 	Created center_practice = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='circle', maskParams=None, name='center_practice', opacity=1, ori=1.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([1., 1.]), tex='sin', texRes=128.0, units='cm', win=Window(...))
